State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Event Type,Observation Count,Observation Percent,Arithmetic Mean,Method Code,Method Name,CBSA Name,Date of Last Change
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-12-18,ppb,None,24,100.0,7.641667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-12-19,ppb,None,24,100.0,13.520833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-12-20,ppb,None,24,100.0,7.9625,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-12-21,ppb,None,20,83.0,7.645,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-12-22,ppb,None,20,83.0,7.14,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-12-23,ppb,None,24,100.0,2.170833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-12-24,ppb,None,24,100.0,3.3875,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-12-25,ppb,None,24,100.0,8.425,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-12-26,ppb,None,24,100.0,16.679167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-12-27,ppb,None,24,100.0,19.504167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-12-28,ppb,None,24,100.0,11.525,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-12-29,ppb,None,23,96.0,6.817391,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-12-30,ppb,None,24,100.0,7.054167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-12-31,ppb,None,24,100.0,5.720833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-01,ppb,None,24,100.0,1.479167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-02,ppb,None,24,100.0,1.920833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-03,ppb,None,24,100.0,2.604167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-04,ppb,None,20,83.0,9.34,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-05,ppb,None,18,75.0,14.827778,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-06,ppb,None,24,100.0,8.216667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-07,ppb,None,24,100.0,7.216667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-08,ppb,None,24,100.0,7.616667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-09,ppb,None,24,100.0,4.4375,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-10,ppb,None,24,100.0,3.245833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-11,ppb,None,18,75.0,12.305556,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-12,ppb,None,22,92.0,19.090909,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-13,ppb,None,24,100.0,14.704167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-14,ppb,None,24,100.0,14.729167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-15,ppb,None,24,100.0,10.204167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-16,ppb,None,24,100.0,3.483333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-17,ppb,None,24,100.0,6.866667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-18,ppb,None,15,63.0,14.786667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-19,ppb,None,22,92.0,7.85,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-20,ppb,None,24,100.0,3.708333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-21,ppb,None,24,100.0,3.5875,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-22,ppb,None,24,100.0,6.429167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-23,ppb,None,24,100.0,14.25,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-24,ppb,None,24,100.0,17.554167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-25,ppb,None,22,92.0,7.668182,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-26,ppb,None,22,92.0,5.654545,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-27,ppb,None,24,100.0,20.804167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-28,ppb,None,24,100.0,7.7375,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-29,ppb,None,24,100.0,8.4,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-30,ppb,None,24,100.0,13.104167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-01-31,ppb,None,24,100.0,24.854167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-02-01,ppb,None,24,100.0,16.2375,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-02-02,ppb,None,24,100.0,8.333333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-02-03,ppb,None,24,100.0,6.333333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-02-04,ppb,None,18,75.0,3.105556,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-02-05,ppb,None,24,100.0,6.304167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-02-06,ppb,None,24,100.0,16.229167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-02-07,ppb,None,24,100.0,16.779167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-02-08,ppb,None,22,92.0,16.172727,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-02-09,ppb,None,22,92.0,17.954545,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-02-10,ppb,None,24,100.0,20.191667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-02-11,ppb,None,24,100.0,18.554167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-02-12,ppb,None,24,100.0,4.441667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-02-13,ppb,None,24,100.0,5.133333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-02-14,ppb,None,24,100.0,18.508333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-02-15,ppb,None,22,92.0,13.131818,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-02-16,ppb,None,22,92.0,6.804545,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-02-17,ppb,None,19,79.0,4.047368,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-02-18,ppb,None,24,100.0,4.7,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-02-19,ppb,None,24,100.0,11.570833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-02-20,ppb,None,24,100.0,12.979167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-02-21,ppb,None,24,100.0,10.975,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-02-22,ppb,None,22,92.0,5.772727,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-02-23,ppb,None,22,92.0,4.25,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-02-24,ppb,None,24,100.0,7.341667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-02-25,ppb,None,24,100.0,3.104167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-02-26,ppb,None,24,100.0,4.345833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-02-27,ppb,None,24,100.0,4.341667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-02-28,ppb,None,24,100.0,9.083333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-01,ppb,None,22,92.0,16.554545,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-02,ppb,None,22,92.0,20.859091,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-03,ppb,None,20,83.0,27.115,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-04,ppb,None,21,88.0,21.295238,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-05,ppb,None,24,100.0,10.008333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-06,ppb,None,24,100.0,5.720833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-07,ppb,None,15,63.0,3.186667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-08,ppb,None,15,63.0,5.193333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-09,ppb,None,24,100.0,4.3375,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-10,ppb,None,24,100.0,11.0625,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-11,ppb,None,24,100.0,11.533333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-12,ppb,None,24,100.0,2.216667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-13,ppb,None,24,100.0,16.029167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-14,ppb,None,24,100.0,16.758333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-15,ppb,None,18,75.0,12.111111,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-16,ppb,None,24,100.0,17.029167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-17,ppb,None,24,100.0,14.7,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-18,ppb,None,24,100.0,7.541667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-19,ppb,None,24,100.0,8.058333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-20,ppb,None,24,100.0,10.470833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-21,ppb,None,24,100.0,13.579167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-22,ppb,None,24,100.0,5.208333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-23,ppb,None,24,100.0,7.516667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-24,ppb,None,24,100.0,13.258333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-25,ppb,None,24,100.0,7.9625,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-26,ppb,None,24,100.0,4.054167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-27,ppb,None,24,100.0,6.554167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-28,ppb,None,24,100.0,9.729167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-29,ppb,None,20,83.0,11.015,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-30,ppb,None,24,100.0,4.3125,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-03-31,ppb,None,24,100.0,8.479167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-04-01,ppb,None,24,100.0,6.041667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-04-02,ppb,None,24,100.0,14.4125,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,2059,42602,1,33.521427,-86.844112,WGS84,1 HOUR,NO2 1-hour 2010,2022-04-03,ppb,None,24,100.0,8.725,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
